hour,684_command_center,634a_data_center,634b_radar,634c_atc_tower,645_hangar,646_office,692_warehouse2,675a_hospital,675b_residential1,675c_residential1,611_runway,652_residential,670a_residential2,670b_residential2,670c_residential2
702,404.699,39.07566667,31.39653037,13.02522222,35.96966667,36.42962057,35.96966667,217.5257125,14.19157725,56.76630898,49.67328491,27.20052306,3.547894312,13.00894581,24.83526018
703,541.418,55.92966667,44.93838821,18.64322222,43.28366667,122.6073134,43.28366667,291.012175,17.21243108,68.8497243,79.97208731,32.9904929,4.303107769,15.77806182,30.12175438
704,609.168,54.07466667,43.44793216,18.02488889,53.109,110.4504478,53.109,327.4278,15.74788224,62.99152896,87.9701411,30.18344096,3.93697056,14.43555872,27.55879392
705,621.426,82.47366667,66.26597065,27.49122222,76.57566667,147.0359561,76.57566667,334.016475,15.13753613,60.5501445,80.13922203,29.01361091,3.784384031,13.87607478,26.49068822
706,658.056,98.949,79.50357725,32.983,92.66633333,138.7952866,92.66633333,353.7051,14.82318567,59.29274269,83.82228918,28.41110587,3.705796418,13.5879202,25.94057493
707,672.479,98.50266667,79.14495719,32.83422222,92.66633333,139.5545339,92.66633333,361.4574625,15.54094928,62.1637971,70.77733011,29.78681945,3.885237319,14.24587017,27.19666123
708,676.966,108.3266667,87.03834818,36.10888889,92.66633333,142.9142852,92.66633333,363.869225,17.55878204,70.23512814,74.69748444,33.65433223,4.389695509,16.0955502,30.72786856
709,658.355,105.2016667,84.52747209,35.06722222,83.52466667,143.6093958,83.52466667,353.8658125,18.24811265,72.99245058,77.22891823,34.97554923,4.562028161,16.72743659,31.93419713
710,675.977,105.6753333,84.90805389,35.22511111,92.66633333,146.7791126,92.66633333,363.3376375,20.86933488,83.47733952,82.38051745,39.99955852,5.21733372,19.13022364,36.52133604
711,677.284,103.8703333,83.45777186,34.62344444,92.66633333,143.9983728,92.66633333,364.04015,21.94004931,87.76019724,82.95703835,42.05176119,5.485012328,20.11171187,38.39508629
712,679.964,102.064,82.00641855,34.02133333,92.66633333,142.5778646,92.66633333,365.48065,21.67716008,86.7086403,80.10401106,41.54789015,5.419290019,19.87073007,37.93503013
713,681.678,101.2233333,81.33095937,33.74111111,92.66633333,142.9012203,92.66633333,366.401925,24.01724531,96.06898122,79.9814769,46.0330535,6.004311326,22.0158082,42.03017928
714,677.402,101.8286667,81.81733286,33.94288889,33.576,128.8057055,33.576,364.103575,24.22735335,96.9094134,88.48516018,46.43576058,6.056838338,22.20840724,42.39786836
715,529.299,99.16033333,79.67337943,33.05344444,32.89233333,105.3106075,32.89233333,284.4982125,25.06568069,100.2627227,105.3535608,48.04255465,6.266420171,22.97687396,43.8649412
716,526.242,95.05333333,76.37348563,31.68444444,32.89233333,105.5398366,32.89233333,282.855075,23.37211605,93.4884642,110.0140844,44.79655576,5.843029013,21.42443971,40.90120309
717,437.802,83.54866667,67.12971202,27.84955556,32.89233333,92.25434406,32.89233333,235.318575,22.67959253,90.7183701,118.8126008,43.469219,5.669898131,20.78962648,39.68928692
718,418.808,58.10533333,46.68649362,19.36844444,32.89233333,94.29810608,32.89233333,225.1093,19.39909587,77.59638348,110.8572697,37.18160043,4.849773968,17.78250455,33.94841777
719,362.465,37.59433333,30.20630814,12.53144444,32.89233333,36.42962057,32.89233333,194.8249375,15.49560633,61.98242532,82.39272392,29.69991212,3.873901583,14.2043058,27.11731108
720,366.468,47.25266667,37.9665892,15.75088889,33.49533333,33.21447377,33.49533333,196.97655,12.35811301,49.43245202,56.08543674,23.68638326,3.089528252,11.32827026,21.62669776
721,359.823,37.83633333,30.40075039,12.61211111,34.188,33.21447377,34.188,193.4048625,10.51870887,42.07483549,47.39067528,20.16085867,2.629677218,9.642149798,18.40774053
722,357.118,34.387,27.62927883,11.46233333,35.02266667,33.21447377,35.02266667,191.950925,10.44405889,41.77623556,43.58131813,20.01777954,2.611014723,9.573720647,18.27710306
723,358.122,33.79866667,27.15656456,11.26622222,35.46866667,33.21447377,35.46866667,192.490575,10.52384608,42.0953843,40.27993786,20.17070498,2.630961519,9.646858904,18.41673064
724,357.332,33.38133333,26.82124542,11.12711111,36.296,33.21447377,36.296,192.06595,10.72061166,42.88244664,39.99073845,20.54783902,2.680152915,9.827227355,18.76107041
725,421.846,40.31,32.38829295,13.43666667,36.55866667,33.21447377,36.55866667,226.742225,12.17545689,48.70182757,41.47288542,23.33629238,3.043864223,11.16083548,21.30704956
726,421.949,39.93966667,32.0907374,13.31322222,37.404,36.42962057,37.404,226.7975875,14.89043309,59.56173236,49.89910457,28.53999675,3.722608273,13.64956367,26.05825791
727,559.37,57.21533333,45.97139611,19.07177778,43.28366667,123.9791252,43.28366667,300.661375,17.78314224,71.13256896,78.55895383,34.08435597,4.44578556,16.30121372,31.12049892
728,630.428,53.43166667,42.93129429,17.81055556,49.15066667,103.0880942,49.15066667,338.85505,15.38811749,61.55246994,86.13212862,29.49389184,3.847029371,14.10577436,26.9292056
729,643.34,80.319,64.53473831,26.773,76.57566667,145.3390071,76.57566667,345.79525,15.21905355,60.8762142,79.30636529,29.16985264,3.804763388,13.95079909,26.63334371
730,647.576,97.24966667,78.13819631,32.41655556,92.66633333,137.8284859,92.66633333,348.0721,14.70832994,58.83331976,82.20727949,28.19096572,3.677082485,13.48263578,25.73957739
731,643.548,96.61,77.62423671,32.20333333,92.66633333,138.5333953,92.66633333,345.90705,15.09736605,60.3894642,68.67453116,28.93661827,3.774341513,13.83925221,26.42039059
732,632.673,106.265,85.3818395,35.42166667,92.66633333,141.6511494,92.66633333,340.0617375,17.17661336,68.70645342,72.62097635,32.92184227,4.294153339,15.74522891,30.05907337
733,607.165,101.2176667,81.32640637,33.73922222,83.52466667,143.8421882,83.52466667,326.3511875,18.26898254,73.07593014,75.41391025,35.01554985,4.567245634,16.74656732,31.97071944
734,624.024,100.1316667,80.45382671,33.37722222,92.66633333,145.9634487,92.66633333,335.4129,19.2972972,77.1891888,78.05473278,36.9864863,4.8243243,17.6891891,33.7702701
735,624.211,98.86366667,79.4350136,32.95455556,92.66633333,144.8205691,92.66633333,335.5134125,20.63186409,82.52745636,80.12936296,39.54440619,5.157966023,18.91254208,36.10576216
736,624.215,98.19433333,78.89721741,32.73144444,92.66633333,146.0771725,92.66633333,335.5155625,21.64647956,86.58591822,79.26739849,41.48908582,5.411619889,19.84260626,37.88133922
737,627.595,97.795,78.57636093,32.59833333,92.66633333,144.2745167,92.66633333,337.3323125,23.44512498,93.78049992,78.04816007,44.93648954,5.861281245,21.49136457,41.02896872
738,627.794,97.64666667,78.45717801,32.54888889,33.576,126.7473939,33.576,337.439275,23.01310047,92.05240188,85.28377905,44.10844255,5.753275118,21.0953421,40.27292582
739,479.14,95.42133333,76.6691664,31.80711111,32.89233333,102.812841,32.89233333,257.53775,24.31991219,97.27964874,102.3873889,46.61316503,6.079978046,22.29325284,42.55984632
740,481.414,89.2,71.67044731,29.73333333,32.89233333,104.376172,32.89233333,258.760025,22.89041406,91.56165624,107.0263165,43.87329362,5.722603515,20.98287956,40.05822461
741,409.314,79.19466667,63.63135857,26.39822222,32.89233333,92.76654652,32.89233333,220.006275,22.46902071,89.87608284,116.2450171,43.06562301,5.617255178,20.59660232,39.32078624
742,400.419,55.19533333,44.3483658,18.39844444,32.89233333,95.32755882,32.89233333,215.2252125,19.35815879,77.43263514,109.3389728,37.10313768,4.839539696,17.74497889,33.87677787
743,356.325,37.47766667,30.11256877,12.49255556,33.20033333,36.42962057,33.20033333,191.5246875,15.55063505,62.20254018,81.72136815,29.80538384,3.887658761,14.25474879,27.21361133
744,359.615,48.42833333,38.91121426,16.14277778,33.63166667,33.21447377,33.63166667,193.2930625,12.38542223,49.54168894,55.91266827,23.73872595,3.096355559,11.35330371,21.67448891
745,352.757,40.79866667,32.78092702,13.59955556,33.749,33.21447377,33.749,189.6068875,10.42192254,41.68769015,48.22822682,19.97535153,2.605480635,9.553428995,18.23836445
746,346.576,37.95766667,30.49823934,12.65255556,33.763,33.21447377,33.763,186.2846,10.18427338,40.73709352,45.05078915,19.51985731,2.546068346,9.335583929,17.82247842
747,340.577,37.846,30.40851736,12.61533333,34.27466667,33.21447377,34.27466667,183.0601375,10.11388656,40.45554625,41.56208654,19.38494924,2.528471641,9.27106268,17.69930148
748,334.22,37.84333333,30.40637475,12.61444444,34.45866667,33.21447377,34.45866667,179.64325,10.0816185,40.32647402,41.09730177,19.32310213,2.520404627,9.241483632,17.64283238
749,393.501,40.32766667,32.40248777,13.44255556,34.27033333,33.21447377,34.27033333,211.5067875,11.22090033,44.88360132,42.28132922,21.50672563,2.805225083,10.2858253,19.63657558
750,394.423,40.38633333,32.44962528,13.46211111,34.25266667,36.42962057,34.25266667,212.0023625,13.66877764,54.67511055,50.91083303,26.19849047,3.41719441,12.52971283,23.92036087
751,526.045,57.687,46.35037101,19.229,43.28366667,100.9502057,43.28366667,282.7491875,16.61837061,66.47348244,82.90633456,31.85187701,4.154592653,15.23350639,29.08214857
752,594.77,56.574,45.45609738,18.858,49.15066667,96.2394277,49.15066667,319.688875,14.6590449,58.63617959,91.32316412,28.09650272,3.664761224,13.43745783,25.65332857
753,611.903,86.10933333,69.18715737,28.70311111,76.57566667,145.3081264,76.57566667,328.8978625,15.09731255,60.38925018,84.04670041,28.9365157,3.774328136,13.83920317,26.42029695
754,635.431,104.4966667,83.96101844,34.83222222,92.66633333,141.6953918,92.66633333,341.5441625,16.9170419,67.66816758,92.27620763,32.42433031,4.229260474,15.5072884,29.60482332
755,647.539,104.2253333,83.74300738,34.74177778,92.66633333,145.4571848,92.66633333,348.0522125,20.34641042,81.38564166,81.2171471,38.99728662,5.086602604,18.65087621,35.60621823
756,659.538,111.4706667,89.56449041,37.15688889,92.66633333,148.1821019,92.66633333,354.501675,22.49791748,89.9916699,84.40960811,43.12100849,5.624479369,20.62309102,39.37135558
757,651.999,108.4766667,87.15887024,36.15888889,83.52466667,149.247483,83.52466667,350.4494625,22.98161726,91.92646902,85.44246315,44.04809974,5.745404314,21.06648248,40.2178302
758,680.906,109.1496667,87.69961251,36.38322222,92.66633333,151.9234069,92.66633333,365.986975,23.82167484,95.28669936,86.51334602,45.6582101,5.95541871,21.83653527,41.68793097
759,687.117,106.6956667,85.72787173,35.56522222,92.66633333,149.1673122,92.66633333,369.3253875,23.93688732,95.74754928,86.25560174,45.87903403,5.98422183,21.94214671,41.88955281
760,688.32,106.1926667,85.32372112,35.39755556,92.66633333,151.8773828,92.66633333,369.972,24.62607524,98.50430094,85.11007162,47.19997752,6.156518809,22.5739023,43.09563166
761,692.234,106.1833333,85.31622191,35.39444444,92.66633333,153.5312772,92.66633333,372.075775,27.38238095,109.5295238,85.63072445,52.4828968,6.845595236,25.10051587,47.91916665
762,692.19,106.91,85.90008433,35.63666667,33.576,134.3155193,33.576,372.052125,26.43165944,105.7266377,92.68606329,50.6606806,6.607914859,24.22902115,46.25540401
763,535.95,104.1963333,83.71970645,34.73211111,32.89233333,107.0999014,32.89233333,288.073125,26.5676883,106.2707532,109.4216012,50.92140258,6.641922075,24.35371428,46.49345453
764,521.475,100.4886667,80.74066919,33.49622222,32.89233333,107.2917175,32.89233333,280.2928125,24.52907484,98.11629936,114.4492578,47.01406012,6.13226871,22.48498527,42.92588097
765,435.502,90.25466667,72.51785126,30.08488889,32.89233333,92.71339621,32.89233333,234.082325,23.49883373,93.9953349,123.6233579,45.0394313,5.874708431,21.54059758,41.12295902
766,409.429,62.98933333,50.61069165,20.99644444,32.89233333,92.98686778,32.89233333,220.0680875,20.04087168,80.16348672,116.5506483,38.41167073,5.01021792,18.37079904,35.07152544
767,352.791,41.866,33.63850838,13.95533333,32.89233333,36.42962057,32.89233333,189.6251625,15.80298231,63.21192924,87.9884508,30.28904943,3.950745578,14.48606712,27.65521904
768,350.2,51.62666667,41.48101226,17.20888889,32.89233333,33.21447377,32.89233333,188.2325,12.37254355,49.49017421,61.39337266,23.71404181,3.093135888,11.34149826,21.65195121
769,340.084,44.255,35.55802293,14.75166667,32.89233333,33.21447377,32.89233333,182.79515,10.18047399,40.72189596,52.8798303,19.51257515,2.545118498,9.332101158,17.81582948
770,339.038,40.90766667,32.86850638,13.63588889,32.89233333,33.21447377,32.89233333,182.232925,9.833748452,39.33499381,48.96249285,18.84801787,2.458437113,9.014269413,17.20905979
771,337.136,40.756,32.74664519,13.58533333,32.89233333,33.21447377,32.89233333,181.2106,9.712988502,38.85195401,45.10337086,18.6165613,2.428247126,8.903572796,16.99772988
772,335.035,40.805,32.78601572,13.60166667,32.89233333,33.21447377,32.89233333,180.0813125,9.645473523,38.58189409,44.67098019,18.48715759,2.411368381,8.84168406,16.87957867
773,398.288,43.18533333,34.69856678,14.39511111,32.89233333,33.21447377,32.89233333,214.0798,10.81531101,43.26124402,45.48787462,20.72934609,2.703827752,9.914035086,18.92679426
774,402.71,42.48,34.13184531,14.16,32.89233333,36.42962057,32.89233333,216.456625,13.41657307,53.66629228,52.95776391,25.71509838,3.354143267,12.29852531,23.47900287
775,539.128,59.52666667,47.82850703,19.84222222,43.28366667,93.86993457,43.28366667,289.7813,16.4339486,65.73579438,85.26640831,31.49840146,4.108487149,15.06445288,28.75941004
776,610.709,58.81666667,47.25803598,19.60555556,49.15066667,92.34995515,49.15066667,328.2560875,14.45687455,57.82749819,93.71375404,27.70900955,3.614218637,13.252135,25.29953046
777,629.198,88.36733333,71.001416,29.45577778,76.57566667,145.2814028,76.57566667,338.193925,15.18937194,60.75748776,86.90536146,29.11296288,3.797342985,13.92359095,26.5814009
778,653.716,106.146,85.28622534,35.382,92.66633333,140.7063214,92.66633333,351.37235,16.42124828,65.6849931,92.80531109,31.47405921,4.105312069,15.05281092,28.73718448
779,672.979,106.596,85.6477915,35.532,92.66633333,142.8848892,92.66633333,361.7262125,18.95023275,75.800931,79.87959983,36.32127944,4.737558188,17.37104669,33.16290731
780,689.771,114.178,91.73977952,38.05933333,92.66633333,147.2874549,92.66633333,370.7519125,20.89034747,83.56138986,81.13170182,40.03983265,5.222586866,19.14948518,36.55810806
781,670.595,111.1843333,89.33442715,37.06144444,83.52466667,148.3617439,83.52466667,360.4448125,21.61661957,86.46647826,82.218547,41.43185417,5.404154891,19.8152346,37.82908424
782,684.652,112.007,89.99542368,37.33566667,92.66633333,152.1870798,92.66633333,368.00045,22.23695469,88.94781876,83.33074408,42.62082981,5.559238673,20.38387513,38.91467071
783,685.507,110.4226667,88.722443,36.80755556,92.66633333,148.8834481,92.66633333,368.4600125,20.99243154,83.96972616,81.62888068,40.23549379,5.248107885,19.24306225,36.7367552
784,689.206,109.3556667,87.86512947,36.45188889,92.66633333,148.0452176,92.66633333,370.448225,20.30097827,81.20391306,79.10918387,38.91020835,5.075244566,18.60923008,35.52671196
785,694.212,109.19,87.73201953,36.39666667,92.66633333,149.7567162,92.66633333,373.13895,22.89062811,91.56251244,80.08992668,43.87370388,5.722657028,20.98307577,40.05859919
786,693.943,109.1266667,87.68113247,36.37555556,29.61766667,135.08605,29.61766667,372.9943625,24.71825949,98.87303796,88.58891516,47.37666402,6.179564873,22.65840453,43.25695411
787,544.041,107.7586667,86.58197135,35.91955556,32.89233333,113.0007707,32.89233333,292.4220375,28.62064311,114.4825724,113.1037294,54.85623263,7.155160778,26.23558952,50.08612544
788,538.831,104.04,83.59409572,34.68,32.89233333,112.0698984,32.89233333,289.6216625,26.87652696,107.5061078,118.8384222,51.51334335,6.71913174,24.63681638,47.03392218
789,456.925,93.24633333,74.92159664,31.08211111,32.89233333,96.76617965,32.89233333,245.5971875,24.35589045,97.4235618,125.8543248,46.68212337,6.088972613,22.32623291,42.62280829
790,437.095,63.89566667,51.33891268,21.29855556,32.89233333,96.99006405,32.89233333,234.9385625,19.77148959,79.08595836,116.4229499,37.89535505,4.942872398,18.12386546,34.60010678
791,381.432,42.741,34.34155368,14.247,32.89233333,36.42962057,32.89233333,205.0197,15.78833772,63.15335088,88.95041442,30.26098062,3.94708443,14.47264291,27.62959101
792,381.396,52.494,42.17789755,17.498,32.89233333,33.21447377,32.89233333,205.00035,12.57810303,50.31241211,64.46517742,24.1080308,3.144525758,11.52992778,22.0116803
793,374.993,46.09366667,37.03535548,15.36455556,32.89233333,33.21447377,32.89233333,201.5587375,10.35182112,41.40728448,56.29435515,19.84099048,2.58795528,9.48916936,18.11568696
794,374.761,42.91266667,34.47948448,14.30422222,32.89233333,33.21447377,32.89233333,201.4340375,9.990914762,39.96365905,53.17137711,19.14925329,2.497728691,9.15833853,17.48410083
795,373.467,43.22,34.72642077,14.40666667,32.89233333,33.21447377,32.89233333,200.7385125,9.866551635,39.46620654,50.60754923,18.91089063,2.466637909,9.044338999,17.26646536
796,372.042,43.38366667,34.85792372,14.46122222,32.89233333,33.21447377,32.89233333,199.972575,9.832374963,39.32949985,50.71740745,18.84538535,2.458093741,9.01301038,17.20665619
797,437.426,52.47033333,42.15888184,17.49011111,32.89233333,33.21447377,32.89233333,235.116475,11.10674026,44.42696104,52.28687762,21.28791883,2.776685066,10.18117857,19.43679546
798,438.046,52.58166667,42.24833599,17.52722222,32.89233333,36.42962057,32.89233333,235.449725,13.71640379,54.86561516,60.84220365,26.28977393,3.429100948,12.57337014,24.00370664
799,575.639,71.38133333,57.35349876,23.79377778,43.28366667,84.74322902,43.28366667,309.4059625,16.83079754,67.32319014,95.59401968,32.2590286,4.207699384,15.42823107,29.45389569
800,646.079,69.24433333,55.63646125,23.08144444,49.15066667,91.5927863,49.15066667,347.2674625,14.99526414,59.98105657,103.6587396,28.74092294,3.748816036,13.7456588,26.24171225
