hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
148,0.0,2343.02,-4.57071,2353.89,-124.004,2377.04,114.549,12.6891,-4.78793,12.87,-124.106,12.9119,114.86,monload-692_warehouse2,,,,,2.4,0.9762583333333333,0.9807874999999999,0.9904333333333333
149,0.0,2336.0,-4.73696,2347.82,-124.158,2369.32,114.367,12.6501,-4.94143,12.8357,-124.271,12.8729,114.681,monload-692_warehouse2,,,,,2.4,0.9733333333333334,0.9782583333333335,0.9872166666666667
150,0.0,2333.93,-4.79481,2344.85,-124.22,2363.58,114.23,12.6298,-4.99487,12.8225,-124.37,12.8471,114.575,monload-692_warehouse2,,,,,2.4,0.9724708333333333,0.9770208333333333,0.984825
151,0.0,2312.08,-5.32189,2316.96,-124.862,2335.17,113.552,12.4981,-5.56363,12.6845,-125.045,12.6909,113.969,monload-692_warehouse2,,,,,2.4,0.9633666666666666,0.9654,0.9729875
152,0.0,2293.85,-5.74979,2303.52,-125.223,2316.13,113.109,8.85453,-5.94291,9.00039,-125.435,8.99684,113.509,monload-692_warehouse2,,,,,2.4,0.9557708333333333,0.9598,0.9650541666666667
153,0.0,2325.23,-5.04791,2336.01,-124.351,2348.66,113.826,8.29544,-5.21004,8.43994,-124.612,8.44419,114.243,monload-692_warehouse2,,,,,2.4,0.9688458333333333,0.9733375000000001,0.9786083333333333
154,0.0,2298.4,-5.64207,2315.15,-124.917,2331.27,113.434,13.5541,-5.79206,13.7825,-125.084,13.8158,113.745,monload-692_warehouse2,,,,,2.4,0.9576666666666667,0.9646458333333334,0.9713625
155,0.0,2349.45,-4.46457,2369.1,-123.592,2394.43,114.906,13.8793,-4.60395,14.0897,-123.679,14.1808,115.126,monload-692_warehouse2,,,,,2.4,0.9789374999999999,0.9871249999999999,0.9976791666666666
156,0.0,2349.86,-4.4604,2371.9,-123.519,2396.51,114.959,13.8839,-4.57627,14.0995,-123.609,14.1969,115.157,monload-692_warehouse2,,,,,2.4,0.9791083333333334,0.9882916666666667,0.9985458333333335
157,0.0,2383.95,-3.65014,2403.83,-122.661,2428.86,115.716,7.67011,-3.76759,7.79135,-122.792,7.84511,115.957,monload-692_warehouse2,,,,,2.4,0.9933124999999999,1.0015958333333332,1.012025
158,0.0,2355.31,-4.32897,2378.46,-123.344,2400.2,115.044,7.58075,-4.42357,7.70543,-123.47,7.75376,115.259,monload-692_warehouse2,,,,,2.4,0.9813791666666667,0.991025,1.0000833333333332
159,0.0,2351.91,-4.40613,2379.27,-123.33,2395.65,114.938,7.56663,-4.45312,7.70389,-123.498,7.7461,115.149,monload-692_warehouse2,,,,,2.4,0.9799625,0.9913625,0.9981875
160,0.0,2327.22,-4.9613,2355.38,-123.917,2367.21,114.281,7.48345,-4.99845,7.62733,-124.115,7.65702,114.515,monload-692_warehouse2,,,,,2.4,0.969675,0.9814083333333333,0.9863375
161,0.0,2299.75,-5.59114,2330.84,-124.536,2335.94,113.566,3.4592,-5.59228,3.5314,-124.775,3.53893,113.808,monload-692_warehouse2,,,,,2.4,0.9582291666666667,0.9711833333333334,0.9733083333333333
162,0.0,2276.61,-6.11913,2306.79,-125.116,2307.43,112.917,6.38516,-6.11753,6.52383,-125.394,6.52601,113.193,monload-692_warehouse2,,,,,2.4,0.9485875,0.9611625,0.9614291666666666
163,0.0,2281.3,-6.05912,2307.4,-125.052,2297.43,112.671,12.3008,-6.02849,12.5949,-125.489,12.5518,113.082,monload-692_warehouse2,,,,,2.4,0.9505416666666667,0.9614166666666667,0.9572624999999999
164,0.0,2289.04,-5.9029,2309.09,-125.002,2298.95,112.7,12.3303,-5.9092,12.6175,-125.47,12.559,113.178,monload-692_warehouse2,,,,,2.4,0.9537666666666667,0.9621208333333334,0.9578958333333333
165,0.0,2313.42,-5.34708,2329.87,-124.455,2320.69,113.197,12.4526,-5.3728,12.739,-124.95,12.6786,113.72,monload-692_warehouse2,,,,,2.4,0.963925,0.9707791666666666,0.9669541666666667
166,0.0,2324.73,-5.09784,2333.98,-124.359,2328.14,113.365,12.5084,-5.18625,12.7765,-124.844,12.7098,113.94,monload-692_warehouse2,,,,,2.4,0.9686375,0.9724916666666666,0.9700583333333332
167,0.0,2339.03,-4.73855,2344.92,-124.128,2349.68,113.876,12.6069,-4.89916,12.8402,-124.494,12.803,114.401,monload-692_warehouse2,,,,,2.4,0.9745958333333334,0.9770500000000001,0.9790333333333333
168,0.0,2337.68,-4.71644,2350.42,-124.051,2365.98,114.278,12.6417,-4.88485,12.8507,-124.253,12.8691,114.628,monload-692_warehouse2,,,,,2.4,0.9740333333333333,0.9793416666666667,0.9858250000000001
169,0.0,2347.04,-4.48578,2358.08,-123.874,2378.63,114.581,12.7024,-4.68568,12.8937,-124.018,12.928,114.917,monload-692_warehouse2,,,,,2.4,0.9779333333333333,0.9825333333333333,0.9910958333333334
170,0.0,2348.6,-4.44969,2358.6,-123.863,2379.84,114.609,12.7106,-4.66086,12.8985,-124.003,12.9326,114.949,monload-692_warehouse2,,,,,2.4,0.9785833333333332,0.98275,0.9916
171,0.0,2348.65,-4.43903,2359.26,-123.859,2382.61,114.68,12.7182,-4.65572,12.8999,-123.968,12.9429,114.994,monload-692_warehouse2,,,,,2.4,0.9786041666666667,0.983025,0.9927541666666667
172,0.0,2348.65,-4.4384,2359.34,-123.858,2382.85,114.686,12.7189,-4.65473,12.9,-123.964,12.9439,114.999,monload-692_warehouse2,,,,,2.4,0.9786041666666667,0.9830583333333334,0.9928541666666666
173,0.0,2340.93,-4.62196,2352.65,-124.028,2374.3,114.484,12.6761,-4.82189,12.8621,-124.143,12.9009,114.805,monload-692_warehouse2,,,,,2.4,0.9753875,0.9802708333333334,0.9892916666666668
174,0.0,2338.3,-4.69333,2349.17,-124.104,2367.95,114.332,12.6526,-4.88977,12.846,-124.258,12.8719,114.683,monload-692_warehouse2,,,,,2.4,0.9742916666666668,0.9788208333333334,0.9866458333333332
175,0.0,2315.93,-5.23918,2330.06,-124.557,2338.87,113.64,12.513,-5.375,12.7385,-124.814,12.7341,114.029,monload-692_warehouse2,,,,,2.4,0.9649708333333332,0.9708583333333333,0.9745291666666667
176,0.0,2321.64,-5.11266,2340.41,-124.303,2344.08,113.761,4.99367,-5.19266,5.09229,-124.609,5.08811,114.14,monload-692_warehouse2,,,,,2.4,0.9673499999999999,0.9751708333333333,0.9767
177,0.0,2343.81,-4.65136,2360.57,-123.724,2356.78,114.011,3.50928,-4.69069,3.58651,-124.171,3.57633,114.5,monload-692_warehouse2,,,,,2.4,0.9765874999999999,0.9835708333333334,0.9819916666666667
178,0.0,2388.34,-3.62658,2397.18,-122.754,2397.19,114.935,3.57204,-3.71931,3.64706,-123.232,3.63669,115.503,monload-692_warehouse2,,,,,2.4,0.9951416666666667,0.998825,0.9988291666666667
179,0.0,2315.99,-5.26757,2336.05,-124.361,2333.8,113.504,3.47214,-5.30244,3.54698,-124.748,3.53953,113.929,monload-692_warehouse2,,,,,2.4,0.9649958333333333,0.9733541666666667,0.9724166666666667
180,0.0,2318.55,-5.20165,2342.26,-124.21,2339.82,113.644,3.47736,-5.21188,3.55408,-124.592,3.54924,114.029,monload-692_warehouse2,,,,,2.4,0.9660625,0.9759416666666667,0.974925
181,0.0,2350.67,-4.4616,2374.13,-123.385,2375.69,114.463,3.52612,-4.47436,3.60222,-123.755,3.60345,114.841,monload-692_warehouse2,,,,,2.4,0.9794458333333333,0.9892208333333333,0.9898708333333334
182,0.0,2360.48,-4.24441,2383.29,-123.136,2382.84,114.625,3.53842,-4.24556,3.61675,-123.545,3.61603,115.034,monload-692_warehouse2,,,,,2.4,0.9835333333333334,0.9930375,0.99285
183,0.0,2344.76,-4.61731,2365.97,-123.568,2362.56,114.153,3.51273,-4.62144,3.5918,-124.004,3.58602,114.597,monload-692_warehouse2,,,,,2.4,0.9769833333333334,0.9858208333333333,0.9843999999999999
184,0.0,2322.25,-5.13144,2346.18,-124.083,2339.3,113.625,3.47937,-5.11266,3.56037,-124.525,3.55178,114.053,monload-692_warehouse2,,,,,2.4,0.9676041666666667,0.977575,0.9747083333333334
185,0.0,2305.94,-5.49881,2329.96,-124.49,2321.49,113.226,3.45478,-5.48011,3.53582,-124.934,3.52482,113.655,monload-692_warehouse2,,,,,2.4,0.9608083333333334,0.9708166666666667,0.9672874999999999
186,0.0,2298.17,-5.68545,2318.05,-124.776,2307.39,112.907,6.41945,-5.6938,6.56946,-125.258,6.53848,113.388,monload-692_warehouse2,,,,,2.4,0.9575708333333334,0.9658541666666668,0.9614124999999999
187,0.0,2300.52,-5.65272,2317.79,-124.749,2303.59,112.808,12.3745,-5.65402,12.6727,-125.293,12.5945,113.353,monload-692_warehouse2,,,,,2.4,0.95855,0.9657458333333333,0.9598291666666667
188,0.0,2307.97,-5.47933,2323.72,-124.607,2312.52,113.01,12.4181,-5.50177,12.7075,-125.124,12.637,113.553,monload-692_warehouse2,,,,,2.4,0.9616541666666666,0.9682166666666666,0.96355
189,0.0,2318.27,-5.24514,2331.61,-124.404,2322.03,113.226,12.4715,-5.28757,12.7556,-124.919,12.686,113.787,monload-692_warehouse2,,,,,2.4,0.9659458333333333,0.9715041666666667,0.9675125000000001
190,0.0,2325.54,-5.07181,2336.61,-124.294,2331.44,113.443,12.5174,-5.14987,12.7866,-124.766,12.7274,113.994,monload-692_warehouse2,,,,,2.4,0.968975,0.9735875,0.9714333333333334
191,0.0,2342.39,-4.65722,2347.69,-124.06,2353.69,113.971,12.6267,-4.82796,12.8562,-124.416,12.8222,114.492,monload-692_warehouse2,,,,,2.4,0.9759958333333333,0.9782041666666667,0.9807041666666667
192,0.0,2341.05,-4.63535,2352.94,-123.99,2369.76,114.368,12.662,-4.81382,12.8654,-124.176,12.8878,114.725,monload-692_warehouse2,,,,,2.4,0.9754375000000001,0.9803916666666667,0.9874
193,0.0,2345.16,-4.52707,2354.54,-123.973,2376.97,114.543,12.7097,-4.75499,12.8932,-124.099,12.9292,114.871,monload-692_warehouse2,,,,,2.4,0.97715,0.9810583333333334,0.9904041666666665
194,0.0,2346.6,-4.49108,2354.3,-123.987,2378.31,114.578,13.2197,-4.73496,13.4018,-124.094,13.4404,114.915,monload-692_warehouse2,,,,,2.4,0.97775,0.9809583333333334,0.9909625
195,0.0,2346.41,-4.49185,2353.63,-124.011,2378.81,114.592,13.5391,-4.74355,13.7205,-124.102,13.7626,114.925,monload-692_warehouse2,,,,,2.4,0.9776708333333333,0.9806791666666667,0.9911708333333333
196,0.0,2345.82,-4.50586,2352.64,-124.037,2377.94,114.571,13.7523,-4.7608,13.9351,-124.127,13.9771,114.909,monload-692_warehouse2,,,,,2.4,0.9774250000000001,0.9802666666666666,0.9908083333333334
197,0.0,2321.73,-5.07317,2330.29,-124.616,2352.05,113.962,13.7956,-5.31343,13.9895,-124.72,14.018,114.299,monload-692_warehouse2,,,,,2.4,0.9673875,0.9709541666666667,0.9800208333333335
198,0.0,2319.42,-5.14186,2326.2,-124.696,2344.37,113.778,13.8093,-5.3762,14.0128,-124.851,14.0224,114.168,monload-692_warehouse2,,,,,2.4,0.966425,0.96925,0.9768208333333332
199,0.0,2268.52,-6.33461,2268.68,-126.071,2286.09,112.41,16.1307,-6.6264,16.3596,-126.246,16.3396,112.87,monload-692_warehouse2,,,,,2.4,0.9452166666666667,0.9452833333333333,0.9525375
200,0.0,2318.91,-5.19693,2314.9,-124.885,2336.41,113.562,20.2219,-5.5067,20.4924,-125.079,20.49,114.054,monload-692_warehouse2,,,,,2.4,0.9662124999999999,0.9645416666666667,0.9735041666666666
201,0.0,2306.21,-5.46567,2304.72,-125.155,2338.08,113.597,29.0798,-5.80985,29.3929,-125.189,29.5115,113.976,monload-692_warehouse2,,,,,2.4,0.9609208333333333,0.9602999999999999,0.9742
202,0.0,2301.59,-5.56679,2305.45,-125.155,2339.52,113.609,35.1486,-5.88264,35.5498,-125.167,35.7327,113.92,monload-692_warehouse2,,,,,2.4,0.9589958333333334,0.9606041666666666,0.9748
203,0.0,2291.72,-5.77219,2296.89,-125.365,2332.0,113.454,35.0183,-6.08789,35.4084,-125.346,35.6092,113.742,monload-692_warehouse2,,,,,2.4,0.9548833333333332,0.9570375,0.9716666666666667
204,0.0,2297.41,-5.66209,2303.54,-125.186,2336.17,113.532,35.0846,-5.95446,35.5069,-125.207,35.6955,113.834,monload-692_warehouse2,,,,,2.4,0.9572541666666666,0.9598083333333333,0.9734041666666667
205,0.0,2300.47,-5.60107,2305.15,-125.11,2333.56,113.472,31.6274,-5.87941,32.0392,-125.197,32.163,113.829,monload-692_warehouse2,,,,,2.4,0.9585291666666665,0.9604791666666667,0.9723166666666666
206,0.0,2285.67,-5.93418,2289.01,-125.484,2315.58,113.072,34.8474,-6.21825,35.3076,-125.59,35.4122,113.453,monload-692_warehouse2,,,,,2.4,0.9523625,0.9537541666666668,0.9648249999999999
207,0.0,2286.64,-5.92391,2289.03,-125.474,2313.7,113.022,35.079,-6.20553,35.556,-125.613,35.6358,113.429,monload-692_warehouse2,,,,,2.4,0.9527666666666667,0.9537625000000001,0.9640416666666666
208,0.0,2284.36,-5.96595,2287.99,-125.518,2314.19,113.04,34.9163,-6.24787,35.3795,-125.624,35.4811,113.418,monload-692_warehouse2,,,,,2.4,0.9518166666666668,0.9533291666666666,0.9642458333333334
209,0.0,2281.79,-6.0181,2284.38,-125.597,2309.54,112.936,34.7772,-6.30565,35.2438,-125.717,35.3238,113.335,monload-692_warehouse2,,,,,2.4,0.9507458333333333,0.951825,0.9623083333333333
210,0.0,2292.11,-5.78823,2305.07,-125.083,2317.11,113.114,14.1335,-5.9411,14.3835,-125.328,14.3919,113.506,monload-692_warehouse2,,,,,2.4,0.9550458333333334,0.9604458333333334,0.9654625
211,0.0,2311.92,-5.34146,2326.67,-124.516,2331.65,113.461,12.475,-5.43873,12.7204,-124.857,12.71,113.896,monload-692_warehouse2,,,,,2.4,0.9633,0.9694458333333333,0.9715208333333334
212,0.0,2314.95,-5.27752,2328.36,-124.475,2334.06,113.514,12.4902,-5.38565,12.7323,-124.815,12.7217,113.958,monload-692_warehouse2,,,,,2.4,0.9645624999999999,0.9701500000000001,0.972525
213,0.0,2345.74,-4.57782,2355.09,-123.769,2359.64,114.109,12.6404,-4.69432,12.8877,-124.167,12.8674,114.618,monload-692_warehouse2,,,,,2.4,0.9773916666666665,0.9812875000000001,0.9831833333333333
214,0.0,2363.14,-4.19255,2362.23,-123.594,2371.64,114.392,12.7276,-4.39252,12.9475,-123.978,12.9194,114.972,monload-692_warehouse2,,,,,2.4,0.9846416666666666,0.9842625,0.9881833333333333
215,0.0,2382.19,-3.72439,2385.47,-123.077,2396.43,114.996,12.8447,-3.9066,13.0637,-123.415,13.0516,115.508,monload-692_warehouse2,,,,,2.4,0.9925791666666667,0.9939458333333332,0.9985124999999999
216,0.0,2377.61,-3.78395,2387.74,-123.071,2407.43,115.27,12.8574,-3.96128,13.0566,-123.266,13.0941,115.634,monload-692_warehouse2,,,,,2.4,0.9906708333333334,0.9948916666666666,1.0030958333333333
217,0.0,2382.37,-3.66416,2391.17,-122.997,2414.73,115.447,12.8901,-3.87402,13.0763,-123.156,13.1248,115.783,monload-692_warehouse2,,,,,2.4,0.9926541666666666,0.9963208333333333,1.0061375
218,0.0,2404.66,-3.12577,2410.78,-122.471,2437.94,116.005,13.0119,-3.35039,13.188,-122.612,13.2467,116.361,monload-692_warehouse2,,,,,2.4,1.0019416666666665,1.0044916666666668,1.0158083333333334
219,0.0,2400.13,-3.22872,2406.89,-122.583,2434.88,115.931,12.9921,-3.45584,13.1652,-122.706,13.2274,116.272,monload-692_warehouse2,,,,,2.4,1.0000541666666667,1.0028708333333334,1.0145333333333333
220,0.0,2386.05,-3.56322,2393.96,-122.933,2420.77,115.589,12.9174,-3.78702,13.0928,-123.05,13.1505,115.922,monload-692_warehouse2,,,,,2.4,0.9941875000000001,0.9974833333333334,1.0086541666666666
221,0.0,2366.69,-4.02171,2378.76,-123.337,2402.58,115.153,12.8156,-4.21325,13.0017,-123.459,13.0565,115.459,monload-692_warehouse2,,,,,2.4,0.9861208333333333,0.9911500000000001,1.001075
222,0.0,2365.37,-4.06966,2375.66,-123.395,2395.76,114.987,12.7949,-4.25844,12.991,-123.574,13.0273,115.34,monload-692_warehouse2,,,,,2.4,0.9855708333333333,0.9898583333333333,0.9982333333333334
223,0.0,2326.28,-5.01623,2333.23,-124.415,2348.26,113.843,16.5351,-5.21392,16.8036,-124.657,16.8111,114.275,monload-692_warehouse2,,,,,2.4,0.9692833333333334,0.9721791666666667,0.9784416666666668
224,0.0,2308.64,-5.43958,2312.9,-124.921,2326.69,113.329,20.1248,-5.6567,20.4496,-125.177,20.4361,113.797,monload-692_warehouse2,,,,,2.4,0.9619333333333333,0.9637083333333334,0.9694541666666667
225,0.0,2293.4,-5.7604,2294.53,-125.363,2321.85,113.216,28.8896,-6.06337,29.2579,-125.468,29.3368,113.613,monload-692_warehouse2,,,,,2.4,0.9555833333333333,0.9560541666666668,0.9674375
226,0.0,2283.36,-5.99307,2289.05,-125.507,2315.57,113.066,34.8275,-6.26322,35.2931,-125.601,35.4131,113.418,monload-692_warehouse2,,,,,2.4,0.9514,0.9537708333333335,0.9648208333333333
227,0.0,2283.85,-5.98969,2289.2,-125.523,2316.91,113.101,34.8449,-6.26596,35.2939,-125.599,35.4246,113.441,monload-692_warehouse2,,,,,2.4,0.9516041666666666,0.9538333333333333,0.9653791666666666
228,0.0,2290.18,-5.85245,2294.93,-125.377,2322.78,113.213,34.9323,-6.1322,35.3879,-125.463,35.5175,113.568,monload-692_warehouse2,,,,,2.4,0.9542416666666665,0.9562208333333333,0.967825
229,0.0,2285.63,-5.9392,2292.59,-125.436,2319.57,113.155,31.4324,-6.20337,31.8528,-125.516,31.9727,113.49,monload-692_warehouse2,,,,,2.4,0.9523458333333333,0.9552458333333333,0.9664875
230,0.0,2283.45,-5.9927,2289.33,-125.524,2318.24,113.118,34.8473,-6.27276,35.2938,-125.581,35.4387,113.45,monload-692_warehouse2,,,,,2.4,0.9514374999999999,0.9538875,0.9659333333333332
231,0.0,2284.11,-5.98072,2289.52,-125.52,2317.94,113.11,34.8516,-6.26354,35.2999,-125.587,35.4361,113.449,monload-692_warehouse2,,,,,2.4,0.9517125000000001,0.9539666666666666,0.9658083333333334
232,0.0,2281.34,-6.03716,2286.7,-125.594,2315.73,113.066,34.8166,-6.325,35.2565,-125.649,35.3961,113.398,monload-692_warehouse2,,,,,2.4,0.9505583333333334,0.9527916666666666,0.9648875
233,0.0,2274.81,-6.1847,2279.02,-125.761,2305.33,112.837,34.6949,-6.47877,35.1503,-125.857,35.2524,113.193,monload-692_warehouse2,,,,,2.4,0.9478375,0.9495916666666666,0.9605541666666666
234,0.0,2280.06,-6.06778,2293.38,-125.379,2303.83,112.805,14.0575,-6.21679,14.3105,-125.631,14.311,113.201,monload-692_warehouse2,,,,,2.4,0.950025,0.9555750000000001,0.9599291666666666
235,0.0,2316.93,-5.22871,2330.65,-124.397,2334.64,113.522,12.4955,-5.32678,12.7456,-124.765,12.7294,113.982,monload-692_warehouse2,,,,,2.4,0.9653875,0.9711041666666667,0.9727666666666667
236,0.0,2303.64,-5.55436,2316.4,-124.77,2317.95,113.139,12.4195,-5.65126,12.6696,-125.154,12.6406,113.618,monload-692_warehouse2,,,,,2.4,0.95985,0.9651666666666667,0.9658125
237,0.0,2340.85,-4.70594,2349.35,-123.902,2349.93,113.881,12.6031,-4.81121,12.8595,-124.35,12.8219,114.429,monload-692_warehouse2,,,,,2.4,0.9753541666666666,0.9788958333333333,0.9791374999999999
238,0.0,2366.32,-4.12685,2364.2,-123.53,2371.32,114.385,12.736,-4.32232,12.9619,-123.949,12.9228,114.999,monload-692_warehouse2,,,,,2.4,0.9859666666666668,0.9850833333333333,0.9880500000000001
239,0.0,2386.58,-3.62364,2389.24,-122.97,2399.43,115.069,12.8648,-3.80259,13.086,-123.324,13.0706,115.599,monload-692_warehouse2,,,,,2.4,0.9944083333333333,0.9955166666666666,0.9997624999999999
240,0.0,2381.54,-3.68989,2391.07,-122.977,2410.89,115.35,12.8768,-3.87015,13.0763,-123.178,13.1132,115.724,monload-692_warehouse2,,,,,2.4,0.9923083333333333,0.9962791666666667,1.0045374999999999
241,0.0,2384.58,-3.60581,2392.79,-122.951,2417.11,115.498,12.903,-3.81626,13.087,-123.1,13.1364,115.849,monload-692_warehouse2,,,,,2.4,0.993575,0.9969958333333333,1.0071291666666666
242,0.0,2386.64,-3.55332,2393.89,-122.93,2420.04,115.57,12.9172,-3.77938,13.0941,-123.06,13.1477,115.915,monload-692_warehouse2,,,,,2.4,0.9944333333333333,0.9974541666666666,1.00835
243,0.0,2387.38,-3.52945,2394.87,-122.912,2422.55,115.633,12.9261,-3.76016,13.0982,-123.021,13.158,115.963,monload-692_warehouse2,,,,,2.4,0.9947416666666667,0.9978625,1.0093958333333335
244,0.0,2388.3,-3.50568,2395.74,-122.891,2423.99,115.669,12.9325,-3.73882,13.1028,-122.994,13.1648,115.994,monload-692_warehouse2,,,,,2.4,0.995125,0.9982249999999999,1.0099958333333332
245,0.0,2373.08,-3.87205,2382.1,-123.255,2407.88,115.282,12.8495,-4.0917,13.026,-123.366,13.0802,115.604,monload-692_warehouse2,,,,,2.4,0.9887833333333333,0.9925416666666667,1.0032833333333333
246,0.0,2372.27,-3.90751,2379.46,-123.301,2401.72,115.131,12.8319,-4.12367,13.0175,-123.465,13.0541,115.502,monload-692_warehouse2,,,,,2.4,0.9884458333333334,0.9914416666666667,1.0007166666666665
247,0.0,2332.93,-4.8633,2336.14,-124.347,2353.94,113.979,16.5826,-5.09695,16.8339,-124.57,16.8426,114.428,monload-692_warehouse2,,,,,2.4,0.9720541666666666,0.9733916666666667,0.9808083333333334
248,0.0,2246.33,-6.85092,2252.24,-126.479,2263.22,111.878,19.5943,-7.08066,19.9115,-126.696,19.8694,112.321,monload-692_warehouse2,,,,,2.4,0.9359708333333333,0.9384333333333332,0.9430083333333332
249,0.0,2256.24,-6.59581,2260.42,-126.288,2288.7,112.453,28.4608,-6.912,28.8091,-126.318,28.8931,112.789,monload-692_warehouse2,,,,,2.4,0.9400999999999999,0.9418416666666667,0.953625
250,0.0,2290.26,-5.81916,2297.31,-125.384,2332.09,113.438,35.0044,-6.12559,35.4037,-125.359,35.6127,113.703,monload-692_warehouse2,,,,,2.4,0.9542750000000001,0.9572125,0.9717041666666667
251,0.0,2298.5,-5.62224,2306.96,-125.192,2347.07,113.801,35.1819,-5.93683,35.5326,-125.089,35.8109,114.003,monload-692_warehouse2,,,,,2.4,0.9577083333333334,0.9612333333333334,0.9779458333333334
252,0.0,2298.78,-5.62826,2308.73,-125.136,2346.96,113.802,35.1783,-5.91908,35.5493,-125.055,35.8259,114.001,monload-692_warehouse2,,,,,2.4,0.957825,0.9619708333333333,0.9779
253,0.0,2337.25,-4.75002,2341.2,-124.246,2377.98,114.496,32.1733,-5.05484,32.5325,-124.258,32.7432,114.801,monload-692_warehouse2,,,,,2.4,0.9738541666666667,0.9754999999999999,0.990825
254,0.0,2299.12,-5.65795,2301.06,-125.227,2330.3,113.383,35.0626,-5.95688,35.4983,-125.313,35.6252,113.76,monload-692_warehouse2,,,,,2.4,0.9579666666666666,0.9587749999999999,0.9709583333333334
255,0.0,2290.59,-5.85679,2291.26,-125.443,2316.85,113.064,34.9231,-6.15328,35.387,-125.579,35.4623,113.487,monload-692_warehouse2,,,,,2.4,0.9544125000000001,0.9546916666666667,0.9653541666666666
256,0.0,2274.61,-6.22172,2276.16,-125.826,2300.07,112.686,34.7864,-6.51224,35.2567,-125.962,35.3149,113.104,monload-692_warehouse2,,,,,2.4,0.9477541666666667,0.9483999999999999,0.9583625000000001
257,0.0,2229.69,-7.22858,2233.47,-126.893,2252.24,111.617,33.9694,-7.50218,34.4567,-127.035,34.4569,112.031,monload-692_warehouse2,,,,,2.4,0.9290375000000001,0.9306125,0.9384333333333332
258,0.0,2229.48,-7.5352,2245.38,-126.939,2249.58,111.258,13.7464,-7.66805,14.0069,-127.197,13.9771,111.645,monload-692_warehouse2,,,,,2.4,0.92895,0.935575,0.937325
259,0.0,2263.72,-6.77727,2280.23,-126.036,2276.98,111.872,12.2071,-6.85326,12.4665,-126.419,12.4198,112.33,monload-692_warehouse2,,,,,2.4,0.9432166666666666,0.9500958333333334,0.9487416666666667
260,0.0,2255.25,-6.96932,2271.97,-126.257,2269.26,111.707,12.1657,-7.04553,12.4203,-126.615,12.3748,112.151,monload-692_warehouse2,,,,,2.4,0.9396875,0.9466541666666666,0.9455250000000001
