hour,671_hospital,634a_supermarket,634b_supermarket,634c_supermarket,645_warehouse1,646_med_office,692_warehouse2,675a_residential1,675b_residential1,675c_residential1,611_hotel,652_med_apartment,670a_residential2,670b_residential2,670c_residential2
1081,334.992,45.78133333,45.78133333,15.26044444,32.89233333,37.28666667,32.89233333,69.66879904,10.45031986,41.80127942,119.998,29.2931,3.483439952,13.93375981,27.86751962
1082,336.449,42.23166667,42.23166667,14.07722222,32.89233333,37.28666667,32.89233333,66.59289865,9.988934798,39.95573919,111.579,27.9998,3.329644933,13.31857973,26.63715946
1083,334.047,42.24,42.24,14.08,32.89233333,37.28666667,32.89233333,65.34344046,9.801516069,39.20606428,104.36,27.47445,3.267172023,13.06868809,26.13737618
1084,331.354,42.12,42.12,14.04,32.89233333,37.28666667,32.89233333,64.47356451,9.671034677,38.68413871,102.391,27.1087,3.223678226,12.8947129,25.7894258
1085,397.68,44.409,44.409,14.803,32.89233333,37.28666667,32.89233333,71.53638644,10.73045797,42.92183186,102.363,30.07835,3.576819322,14.30727729,28.61455458
1086,407.698,43.80166667,43.80166667,14.60055556,32.89233333,40.896,32.89233333,88.18151927,13.22722789,52.90891156,118.65,37.077,4.409075964,17.63630385,35.27260771
1087,542.594,61.53166667,61.53166667,20.51055556,43.28366667,97.365,43.28366667,107.8468995,16.17703493,64.7081397,189.899,45.34555,5.392344975,21.5693799,43.1387598
1088,612.723,62.282,62.282,20.76066667,49.15066667,95.69066667,49.15066667,96.96268809,14.54440321,58.17761285,212.79,40.76915,4.848134405,19.39253762,38.78507524
1089,642.065,92.88466667,92.88466667,30.96155556,76.57566667,168.618,76.57566667,114.1428273,17.1214241,68.48569638,201.591,47.99275,5.707141365,22.82856546,45.65713092
1090,665.79,110.411,110.411,36.80366667,92.66633333,166.0843333,92.66633333,143.8726069,21.58089104,86.32356414,214.526,60.493,7.193630345,28.77452138,57.54904276
1091,670.617,109.5346667,109.5346667,36.51155556,92.66633333,170.5043333,92.66633333,163.6325259,24.54487889,98.17951554,183.561,68.8013,8.181626295,32.72650518,65.45301036
1092,665.458,115.4136667,115.4136667,38.47122222,92.66633333,172.438,92.66633333,169.6306862,25.44460293,101.7784117,183.988,71.3233,8.48153431,33.92613724,67.85227448
1093,636.202,112.4086667,112.4086667,37.46955556,83.52466667,167.3436667,83.52466667,151.4357115,22.71535673,90.8614269,175.664,63.673,7.571785575,30.2871423,60.5742846
1094,641.879,113.859,113.859,37.953,92.66633333,170.9076667,92.66633333,150.9100995,22.63651493,90.5460597,176.39,63.452,7.545504975,30.1820199,60.3640398
1095,632.918,112.097,112.097,37.36566667,92.66633333,172.205,92.66633333,166.3753405,24.95630108,99.8252043,183.061,69.95455,8.318767025,33.2750681,66.5501362
1096,629.833,111.4556667,111.4556667,37.15188889,92.673,175.616,92.673,181.2551543,27.18827315,108.7530926,185.507,76.21095,9.062757715,36.25103086,72.50206172
1097,631.243,110.992,110.992,36.99733333,92.66633333,179.248,92.66633333,207.3767621,31.10651432,124.4260573,189.81,87.1941,10.36883811,41.47535242,82.95070484
1098,629.705,109.332,109.332,36.444,29.61766667,154.6323333,29.61766667,198.0372792,29.70559188,118.8223675,198.893,83.2672,9.90186396,39.60745584,79.21491168
1099,477.632,107.3266667,107.3266667,35.77555556,32.89233333,122.6313333,32.89233333,202.0377573,30.3056636,121.2226544,242.479,84.94925,10.10188787,40.40755146,80.81510292
1100,476.441,103.512,103.512,34.504,32.89233333,121.1806667,32.89233333,184.332006,27.6498009,110.5992036,252.198,77.50465,9.2166003,36.8664012,73.7328024
1101,395.09,93.22,93.22,31.07333333,32.89233333,104.8076667,32.89233333,173.2874949,25.99312424,103.9724969,271.142,72.86085,8.664374745,34.65749898,69.31499796
1102,375.589,65.00766667,65.00766667,21.66922222,32.89233333,104.6933333,32.89233333,146.4247979,21.96371969,87.85487874,256.394,61.5661,7.321239895,29.28495958,58.56991916
1103,321.996,43.06133333,43.06133333,14.35377778,32.89233333,40.896,32.89233333,114.357591,17.15363865,68.6145546,196.309,48.08305,5.71787955,22.8715182,45.7430364
1104,324.149,52.47966667,52.47966667,17.49322222,32.89233333,37.28666667,32.89233333,87.06156141,13.05923421,52.23693685,138.683,36.6061,4.353078071,17.41231228,34.82462456
1105,317.833,45.767,45.767,15.25566667,32.89233333,37.28666667,32.89233333,69.66868013,10.45030202,41.80120808,119.758,29.29305,3.483434007,13.93373603,27.86747205
1106,319.983,42.195,42.195,14.065,32.89233333,37.28666667,32.89233333,66.49360317,9.974040476,39.8961619,110.801,27.95805,3.324680159,13.29872063,26.59744127
1107,320.993,42.08466667,42.08466667,14.02822222,32.89233333,37.28666667,32.89233333,64.9110592,9.73665888,38.94663552,102.281,27.29265,3.24555296,12.98221184,25.96442368
1108,320.842,41.90666667,41.90666667,13.96888889,32.89233333,37.28666667,32.89233333,63.98410321,9.597615482,38.39046193,100.167,26.9029,3.199205161,12.79682064,25.59364128
1109,386.759,44.13633333,44.13633333,14.71211111,32.89233333,37.28666667,32.89233333,71.42674521,10.71401178,42.85604713,101.112,30.03225,3.571337261,14.28534904,28.57069808
1110,388.764,43.856,43.856,14.61866667,32.89233333,40.896,32.89233333,88.2051837,13.23077756,52.92311022,118.901,37.08695,4.410259185,17.64103674,35.28207348
1111,526.142,61.61933333,61.61933333,20.53977778,43.28366667,95.76766667,43.28366667,107.924671,16.18870065,64.7548026,190.6,45.37825,5.39623355,21.5849342,43.1698684
1112,600.984,61.63166667,61.63166667,20.54388889,49.15066667,96.88466667,49.15066667,95.735943,14.36039145,57.4415658,209.105,40.25335,4.78679715,19.1471886,38.2943772
1113,614.335,90.985,90.985,30.32833333,76.57566667,165.3353333,76.57566667,113.8496976,17.07745464,68.30981856,196.376,47.8695,5.69248488,22.76993952,45.53987904
1114,629.99,108.7083333,108.7083333,36.23611111,92.66633333,160.583,92.66633333,127.338899,19.10083485,76.4033394,205.676,53.5412,6.36694495,25.4677798,50.9355596
1115,641.062,108.6036667,108.6036667,36.20122222,92.66633333,164.313,92.66633333,146.2382176,21.93573264,87.74293056,175.069,61.48765,7.31191088,29.24764352,58.49528704
1116,649.02,115.2866667,115.2866667,38.42888889,92.66633333,172.362,92.66633333,169.6230756,25.44346134,101.7738454,183.098,71.3201,8.48115378,33.92461512,67.84923024
1117,622.605,113.3263333,113.3263333,37.77544444,83.52466667,173.4716667,83.52466667,172.3362799,25.85044199,103.4017679,184.755,72.4609,8.616813995,34.46725598,68.93451196
1118,631.587,114.2386667,114.2386667,38.07955556,92.66633333,175.0136667,92.66633333,160.0341053,24.0051158,96.02046318,180.033,67.2883,8.001705265,32.00682106,64.01364212
1119,630.164,111.9233333,111.9233333,37.30777778,92.66633333,171.4216667,92.66633333,158.8764509,23.83146764,95.32587054,179.67,66.80155,7.943822545,31.77529018,63.55058036
1120,632.805,111.1873333,111.1873333,37.06244444,92.66633333,172.4456667,92.66633333,168.8319225,25.32478838,101.2991535,179.72,70.98745,8.441596125,33.7663845,67.532769
1121,638.238,109.9963333,109.9963333,36.66544444,92.66633333,174.5313333,92.66633333,192.8091047,28.92136571,115.6854628,183.467,81.06895,9.640455235,38.56182094,77.12364188
1122,638.208,108.6953333,108.6953333,36.23177778,29.61766667,151.7383333,29.61766667,183.382218,27.5073327,110.0293308,192.503,77.1053,9.1691109,36.6764436,73.3528872
1123,482.26,106.899,106.899,35.633,28.934,119.1973333,28.934,193.7107315,29.05660973,116.2264389,239.8,81.44805,9.685536575,38.7421463,77.4842926
1124,480.871,102.4146667,102.4146667,34.13822222,32.89233333,120.286,32.89233333,179.3420218,26.90130327,107.6052131,248.965,75.40655,8.96710109,35.86840436,71.73680872
1125,400.302,92.06266667,92.06266667,30.68755556,32.89233333,103.96,32.89233333,168.9871088,25.34806632,101.3922653,268.103,71.0527,8.44935544,33.79742176,67.59484352
1126,380.435,64.80733333,64.80733333,21.60244444,32.89233333,104.3203333,32.89233333,147.5606906,22.13410359,88.53641436,255.721,62.0437,7.37803453,29.51213812,59.02427624
1127,327.821,43.44,43.44,14.48,32.89233333,40.896,32.89233333,121.1926873,18.1789031,72.71561238,198.86,50.95695,6.059634365,24.23853746,48.47707492
1128,328.758,53.06433333,53.06433333,17.68811111,32.89233333,37.28666667,32.89233333,94.83752703,14.22562905,56.90251622,143.077,39.8756,4.741876352,18.96750541,37.93501081
1129,322.168,46.79433333,46.79433333,15.59811111,32.89233333,37.28666667,32.89233333,76.71782663,11.50767399,46.03069598,125.991,32.25695,3.835891332,15.34356533,30.68713065
1130,321.027,43.423,43.423,14.47433333,32.89233333,37.28666667,32.89233333,73.25485225,10.98822784,43.95291135,119.278,30.8009,3.662742613,14.65097045,29.3019409
1131,321.364,43.48233333,43.48233333,14.49411111,32.89233333,37.28666667,32.89233333,71.02230937,10.65334641,42.61338562,111.714,29.8622,3.551115469,14.20446187,28.40892375
1132,322.171,43.48433333,43.48433333,14.49477778,32.89233333,37.28666667,32.89233333,69.44357074,10.41653561,41.66614244,110.177,29.1984,3.472178537,13.88871415,27.7774283
1133,387.664,52.458,52.458,17.486,32.89233333,37.28666667,32.89233333,76.88466682,11.53270002,46.13080009,112.211,32.3271,3.844233341,15.37693336,30.75386673
1134,387.166,52.46333333,52.46333333,17.48777778,32.89233333,40.896,32.89233333,94.8671373,14.2300706,56.92028238,131.615,39.88805,4.743356865,18.97342746,37.94685492
1135,522.776,70.04133333,70.04133333,23.34711111,39.32533333,88.64166667,39.32533333,113.5371844,17.03057766,68.12231064,198.157,47.7381,5.67685922,22.70743688,45.41487376
1136,590.633,69.51333333,69.51333333,23.17111111,49.15066667,97.03,49.15066667,110.5949464,16.58924196,66.35696784,226.245,46.501,5.52974732,22.11898928,44.23797856
1137,608.897,94.524,94.524,31.508,76.57566667,170.0206667,76.57566667,122.3732927,18.35599391,73.42397562,207.035,51.45335,6.118664635,24.47465854,48.94931708
1138,625.322,111.2853333,111.2853333,37.09511111,92.66633333,164.4933333,92.66633333,140.5736187,21.08604281,84.34417122,211.932,59.1059,7.028680935,28.11472374,56.22944748
1139,631.867,110.5753333,110.5753333,36.85844444,92.66633333,168.589,92.66633333,159.440354,23.9160531,95.6642124,179.378,67.03865,7.9720177,31.8880708,63.7761416
1140,642.763,116.4736667,116.4736667,38.82455556,92.66633333,175.4303333,92.66633333,173.9552124,26.09328186,104.3731274,183.673,73.1416,8.69776062,34.79104248,69.58208496
1141,627.807,113.6696667,113.6696667,37.88988889,83.52466667,172.5173333,83.52466667,169.0531076,25.35796614,101.4318646,181.398,71.08045,8.45265538,33.81062152,67.62124304
1142,646.781,115.2396667,115.2396667,38.41322222,92.66633333,175.9223333,92.66633333,162.3316957,24.34975436,97.39901742,179.227,68.25435,8.116584785,32.46633914,64.93267828
1143,648.678,111.5353333,111.5353333,37.17844444,92.66633333,170.7386667,92.66633333,155.5288257,23.32932386,93.31729542,176.312,65.394,7.776441285,31.10576514,62.21153028
1144,647.268,109.8053333,109.8053333,36.60177778,92.66633333,169.902,92.66633333,156.5588825,23.48383238,93.9353295,173.727,65.8271,7.827944125,31.3117765,62.623553
1145,649.514,109.8103333,109.8103333,36.60344444,92.66633333,175.8736667,92.66633333,193.4915679,29.02373519,116.0949407,183.125,81.3559,9.674578395,38.69831358,77.39662716
1146,648.374,109.455,109.455,36.485,29.61766667,156.561,29.61766667,200.609805,30.09147075,120.365883,198.986,84.34885,10.03049025,40.121961,80.243922
1147,487.048,107.6873333,107.6873333,35.89577778,28.934,121.4293333,28.934,203.1037269,30.46555904,121.8622361,243.569,85.39745,10.15518635,40.62074538,81.24149076
1148,479.268,101.152,101.152,33.71733333,32.89233333,121.181,32.89233333,188.6857857,28.30286786,113.2114714,252.799,79.33525,9.434289285,37.73715714,75.47431428
1149,396.684,91.22433333,91.22433333,30.40811111,32.89233333,104.7326667,32.89233333,181.8429597,27.27644396,109.1057758,272.921,76.4581,9.092147985,36.36859194,72.73718388
1150,377.15,63.96933333,63.96933333,21.32311111,32.89233333,105.1753333,32.89233333,158.5692889,23.78539334,95.14157334,259.975,66.6724,7.928464445,31.71385778,63.42771556
1151,322.268,43.68166667,43.68166667,14.56055556,32.89233333,40.896,32.89233333,127.598851,19.13982765,76.5593106,201.448,53.6505,6.37994255,25.5197702,51.0395404
1152,322.547,53.26433333,53.26433333,17.75477778,32.89233333,37.28666667,32.89233333,99.73618321,14.96042748,59.84170993,145.398,41.9353,4.986809161,19.94723664,39.89447328
1153,317.009,46.40633333,46.40633333,15.46877778,32.89233333,32.68833333,32.89233333,80.96802983,12.14520447,48.5808179,132.265,34.044,4.048401492,16.19360597,32.38721193
1154,317.389,42.889,42.889,14.29633333,32.89233333,32.68833333,32.89233333,76.93259026,11.53988854,46.15955416,130.547,32.34725,3.846629513,15.38651805,30.7730361
1155,317.299,43.10666667,43.10666667,14.36888889,32.89233333,32.68833333,32.89233333,76.86207264,11.5293109,46.11724358,115.803,32.3176,3.843103632,15.37241453,30.74482906
1156,316.549,43.08966667,43.08966667,14.36322222,32.89233333,32.68833333,32.89233333,75.38167814,11.30725172,45.22900688,114.191,31.69515,3.769083907,15.07633563,30.15267126
1157,331.331,45.717,45.717,15.239,32.89233333,32.68833333,32.89233333,81.37936283,12.20690442,48.8276177,115.341,34.21695,4.068968142,16.27587257,32.55174513
1158,332.394,45.57433333,45.57433333,15.19144444,32.89233333,32.68833333,32.89233333,99.17572862,14.87635929,59.50543717,123.181,41.69965,4.958786431,19.83514572,39.67029145
1159,378.203,57.339,57.339,19.113,28.934,88.91333333,28.934,117.8649213,17.6797382,70.71895278,167.933,49.55775,5.893246065,23.57298426,47.14596852
1160,439.412,59.807,59.807,19.93566667,19.533,76.536,19.533,122.9286339,18.43929509,73.75718034,189.956,51.68685,6.146431695,24.58572678,49.17145356
1161,442.961,83.28666667,83.28666667,27.76222222,21.72566667,110.288,21.72566667,147.3321327,22.09981991,88.39927962,270.604,61.9476,7.366606635,29.46642654,58.93285308
1162,502.538,97.81166667,97.81166667,32.60388889,35.83933333,117.3053333,35.83933333,167.6175447,25.14263171,100.5705268,255.136,70.47685,8.380877235,33.52350894,67.04701788
1163,514.213,111.589,111.589,37.19633333,35.83933333,118.603,35.83933333,178.8830032,26.83245048,107.3298019,206.424,75.21355,8.94415016,35.77660064,71.55320128
1164,523.789,118.76,118.76,39.58666667,35.83933333,119.6693333,35.83933333,182.2319364,27.33479046,109.3391618,197.789,76.62165,9.11159682,36.44638728,72.89277456
1165,512.122,117.5953333,117.5953333,39.19844444,19.533,119.3286667,19.533,183.6126787,27.54190181,110.1676072,198.185,77.2022,9.180633935,36.72253574,73.44507148
1166,510.748,120.8896667,120.8896667,40.29655556,19.533,121.975,19.533,200.7882991,30.11824487,120.4729795,209.387,84.4239,10.03941496,40.15765982,80.31531964
1167,512.715,118.3856667,118.3856667,39.46188889,19.533,85.40933333,19.533,201.9536831,30.29305247,121.1722099,208.076,84.9139,10.09768416,40.39073662,80.78147324
1168,468.997,115.0893333,115.0893333,38.36311111,19.533,77.496,19.533,183.5613066,27.53419599,110.136784,194.567,77.1806,9.17806533,36.71226132,73.42452264
1169,471.251,114.87,114.87,38.29,9.141666667,74.716,9.141666667,195.9961923,29.39942885,117.5977154,193.263,82.409,9.799809615,39.19923846,78.39847692
1170,447.065,113.8546667,113.8546667,37.95155556,9.141666667,65.22,9.141666667,216.1337908,32.42006862,129.6802745,201.912,90.8761,10.80668954,43.22675816,86.45351632
1171,418.759,104.489,104.489,34.82966667,28.934,30.14233333,28.934,227.339672,34.1009508,136.4038032,271.523,95.58775,11.3669836,45.4679344,90.9358688
1172,410.281,88.40333333,88.40333333,29.46777778,32.89233333,32.68833333,32.89233333,214.5676574,32.18514861,128.7405944,276.603,90.2176,10.72838287,42.91353148,85.82706296
1173,340.124,83.56766667,83.56766667,27.85588889,32.89233333,32.68833333,32.89233333,206.2847497,30.94271246,123.7708498,288.08,86.73495,10.31423749,41.25694994,82.51389988
1174,339.131,61.345,61.345,20.44833333,32.89233333,32.68833333,32.89233333,179.186003,26.87790045,107.5116018,282.34,75.34095,8.95930015,35.8372006,71.6744012
1175,323.607,43.855,43.855,14.61833333,32.89233333,32.68833333,32.89233333,146.1593758,21.92390637,87.69562548,229.728,61.4545,7.30796879,29.23187516,58.46375032
1176,324.896,53.15766667,53.15766667,17.71922222,32.89233333,32.68833333,32.89233333,119.3293809,17.89940714,71.59762854,165.148,50.1735,5.966469045,23.86587618,47.73175236
1177,311.215,47.29666667,47.29666667,15.76555556,32.89233333,32.68833333,32.89233333,99.72536179,14.95880427,59.83521707,144.647,41.93075,4.98626809,19.94507236,39.89014472
1178,312.072,44.103,44.103,14.701,32.89233333,32.68833333,32.89233333,94.24151633,14.13622745,56.5449098,141.809,39.625,4.712075817,18.84830327,37.69660653
1179,313.485,43.84866667,43.84866667,14.61622222,32.89233333,32.68833333,32.89233333,91.47693996,13.72154099,54.88616398,125.153,38.4626,4.573846998,18.29538799,36.59077598
1180,312.821,43.848,43.848,14.616,32.89233333,32.68833333,32.89233333,89.95147602,13.4927214,53.97088561,123.549,37.8212,4.497573801,17.9902952,35.98059041
1181,326.043,46.60266667,46.60266667,15.53422222,32.89233333,32.68833333,32.89233333,97.39197752,14.60879663,58.43518651,125.457,40.94965,4.869598876,19.4783955,38.95679101
1182,327.395,46.43266667,46.43266667,15.47755556,32.89233333,32.68833333,32.89233333,116.4418447,17.46627671,69.86510682,133.381,48.9594,5.822092235,23.28836894,46.57673788
1183,372.52,58.981,58.981,19.66033333,28.934,30.14233333,28.934,135.8706995,20.38060493,81.5224197,177.743,57.1285,6.793534975,27.1741399,54.3482798
1184,367.974,62.14966667,62.14966667,20.71655556,9.141666667,33.26633333,9.141666667,144.3178311,21.64767467,86.59069866,200.669,60.6802,7.215891555,28.86356622,57.72713244
1185,404.53,73.12266667,73.12266667,24.37422222,9.141666667,48.64433333,9.141666667,163.8124469,24.57186704,98.28746814,279.477,68.87695,8.190622345,32.76248938,65.52497876
1186,401.649,67.57166667,67.57166667,22.52388889,9.141666667,48.82433333,9.141666667,166.7622955,25.01434433,100.0573773,256.562,70.11725,8.338114775,33.3524591,66.7049182
1187,406.661,83.39633333,83.39633333,27.79877778,9.141666667,54.241,9.141666667,184.9160061,27.73740092,110.9496037,209.911,77.7502,9.245800305,36.98320122,73.96640244
